Year,Id,Coroner Area,With Post-Mortem Deaths On Which No Inquest Was Held Males,With Post-Mortem Deaths On Which No Inquest Was Held Females,With Post-Mortem Deaths On Which No Inquest Was Held Total,With Post-Mortem Deaths On Inquests Held Even If Not Concluded Males,With Post-Mortem Deaths On Inquests Held Even If Not Concluded Females,With Post-Mortem Deaths On Inquests Held Even If Not Concluded Total,With Post-Mortem Total Number Of Deaths Reported Males,With Post-Mortem Total Number Of Deaths Reported Females,With Post-Mortem Total Number Of Deaths Reported Total,Without Post-Mortem Deaths On Which No Inquest Was Held Males,Without Post-Mortem Deaths On Which No Inquest Was Held Females,Without Post-Mortem Deaths On Which No Inquest Was Held Total,Without Post-Mortem Deaths On Inquests Held Even If Not Concluded Males,Without Post-Mortem Deaths On Inquests Held Even If Not Concluded Females,Without Post-Mortem Deaths On Inquests Held Even If Not Concluded Total,Without Post-Mortem Total Number Of Deaths Reported Males,Without Post-Mortem Total Number Of Deaths Reported Females,Without Post-Mortem Total Number Of Deaths Reported Total,Deaths On Which No Inquest Was Held Males,Deaths On Which No Inquest Was Held Females,Deaths On Which No Inquest Was Held Total,Deaths On Inquests Held Even If Not Concluded Males,Deaths On Inquests Held Even If Not Concluded Females,Deaths On Inquests Held Even If Not Concluded Total,Total Number Of Deaths Reported Males,Total Number Of Deaths Reported Females,Total Number Of Deaths Reported Total,Number Of Cases Transferred Out Of District Under Section 14 Of The Coroners Act 1988,Deaths Where No Inquest Or Certificate Where Sex Of Deceased Not Known,Post Mortems Standard Rate,Non-Standard Rate,Total PMs with type of rate,Histology,Toxicology,Out Of England Orders,Deaths Else-Where,Deaths in Custody Prison,Deaths in Custody Police,Deaths in Custody Immigration removal centres,Deaths in Custody MHA detention,Deaths in Custody Residents of probation approved premises,Deaths in Custody Secure training centre,Deaths in Custody LA secure children's homes,Deaths in Custody Release on temporary licence (ROTL),Deaths in Custody Release from custody within last 7 days,Deaths in Custody Total,Killed Unlawfully Males,Killed Unlawfully Females,Killed Unlawfully Total,Killed Lawfully Males,Killed Lawfully Females,Killed Lawfully Total,Suicide Males,Suicide Females,Suicide Total,Attempted Or Self Induced Abortion Males,Attempted Or Self Induced Abortion Females,Attempted Or Self Induced Abortion Total,Death Aggravated By Neglect Or Self Neglect Males,Death Aggravated By Neglect Or Self Neglect Females,Death Aggravated By Neglect Or Self Neglect Total,Dependence On Drugs Males,Dependence On Drugs Females,Dependence On Drugs Total,Non-Dependent Abuse Of Drugs Males,Non-Dependent Abuse Of Drugs Females,Non-Dependent Abuse Of Drugs Total,Want Of Attention At Birth Males,Want Of Attention At Birth Females,Want Of Attention At Birth Total,Deaths From Industrial Diseases Males,Deaths From Industrial Diseases Females,Deaths From Industrial Diseases Total,Deaths By Accident (Including Misadventure) Males,Deaths By Accident (Including Misadventure) Females,Deaths By Accident (Including Misadventure) Total,Stillborn Males,Stillborn Females,Stillborn Total,Deaths From Natural Causes Males,Deaths From Natural Causes Females,Deaths From Natural Causes Total,Open Verdicts Males,Open Verdicts Females,Open Verdicts Total,Disasters Males,Disasters Females,Disasters Total,Unclassified Verdicts Males,Unclassified Verdicts Females,Unclassified Verdicts Total,Total (All Verdicts) Males,Total (All Verdicts) Females,Total (All Verdicts) Total,Age Of Deceased At Death 0-1 Years,Age Of Deceased At Death 1-14 Years,Age Of Deceased At Death 15-24 Years,Age Of Deceased At Death 25-44 Years,Age Of Deceased At Death 45-64 Years,Age Of Deceased At Death Over 65 Years,Age Of Deceased At Death Age Not Known,Murder Sec16(1)(A),Murder Sec16(1)(B),Murder Sec 17A,Murder Total,Manslaughter Sec16(1)(A),Manslaughter Sec16(1)(B),Manslaughter Sec 17A,Manslaughter Total,Infanticide Sec16(1)(A),Infanticide Sec16(1)(B),Infanticide Sec 17A,Infanticide Total,Causing Death Contrary To Rta 1988 Sec16(1)(A),Causing Death Contrary To Rta 1989 Sec16(1)(B),Causing Death Contrary To Rta 1990 Sec 17A,Causing Death Contrary To Rta 1991 Total,"Aiding, Abetting, Counselling Or Procuring Suicide Sec16(1)(A)","Aiding, Abetting, Counselling Or Procuring Suicide Sec16(1)(B)","Aiding, Abetting, Counselling Or Procuring Suicide Sec 17A","Aiding, Abetting, Counselling Or Procuring Suicide Total",Corporate Manslaughter Sec16(1)(A),Corporate Manslaughter Sec16(1)(B),Corporate Manslaughter Sec 17A,Corporate Manslaughter Total,Other Criminal Charges Sec16(1)(A),Other Criminal Charges Sec16(1)(B),Other Criminal Charges Sec 17A,Other Criminal Charges Total,Disaster Inquiry Sec16(1)(A),Disaster Inquiry Sec16(1)(B),Disaster Inquiry Sec 17A,Disaster Inquiry Total,Total (All Charges) Sec16(1)(A),Total (All Charges) Sec16(1)(B),Total (All Charges) Sec 17A,Total (All Charges) Total,Number Of Inquests Held Excluding Treasure Trove With Juries,Number Of Inquests Held Excluding Treasure Trove Without Juries,Number Of Inquests Held Excluding Treasure Trove Total,Inquests Held By Order Of The High Court,Inquests Quashed Or Amended By The High Court,Number Of Inquests Held On Treasure Trove,Treasure Act 1996: Finds Reported,Treasure Act 1996: Inquests Concluded,Treasure Act 1996: Verdicts Of Treasure,Number Of Exhumations Ordered By The Coroner,Q1. Deaths On Which No Inquests Were Held Number Of Cases In Which Disposal Certificates Were Issued Within: 1 Week Or Less,Q1. Deaths On Which No Inquests Were Held Number Of Cases In Which Disposal Certificates Were Issued Within: Over 1 Week And Up To 1 Month,Q1. Deaths On Which No Inquests Were Held Number Of Cases In Which Disposal Certificates Were Issued Within: Over 1 Calendar Month,Q1. Deaths On Which No Inquests Were Held Total Cases Where Certificates Were Issued,Q1. Deaths On Which No Inquests Were Held Cases Where No Certificate Issued,Q1. Deaths On Which No Inquests Were Held All Non-Inquest Cases,"Q2. Deaths On Which Inquests Are To Be, Or Were, Opened In Year (Even If Not Yet Concluded) Number Of Cases In Which Disposal Certificates Were Issued Within: 1 Week Or Less","Q2. Deaths On Which Inquests Are To Be, Or Were, Opened In Year (Even If Not Yet Concluded) Number Of Cases In Which Disposal Certificates Were Issued Within: Over 1 Week And Up To 1 Month","Q2. Deaths On Which Inquests Are To Be, Or Were, Opened In Year (Even If Not Yet Concluded) Number Of Cases In Which Disposal Certificates Were Issued Within: Over 1 Calendar Month","Q2. Deaths On Which Inquests Are To Be, Or Were, Opened In Year (Even If Not Yet Concluded) Total Cases E & W","Q2. Deaths On Which Inquests Are To Be, Or Were, Opened In Year (Even If Not Yet Concluded) Total Cases Elsewhere","Q2. Deaths On Which Inquests Are To Be, Or Were, Opened In Year (Even If Not Yet Concluded) All Inquest Cases","Q3. Deaths On Which The Inquests Were Concluded Or Adjourned In Year Number Of Cases Where The Inquest Was Either Concluded, Or Adjourned Under Section 16, In England And Wales 1 Month Or Less","Q3. Deaths On Which The Inquests Were Concluded Or Adjourned In Year Number Of Cases Where The Inquest Was Either Concluded, Or Adjourned Under Section 16, In England And Wales 1 To 3 Months","Q3. Deaths On Which The Inquests Were Concluded Or Adjourned In Year Number Of Cases Where The Inquest Was Either Concluded, Or Adjourned Under Section 16, In England And Wales 3 To 6 Months","Q3. Deaths On Which The Inquests Were Concluded Or Adjourned In Year Number Of Cases Where The Inquest Was Either Concluded, Or Adjourned Under Section 16, In England And Wales 6 To 12 Months","Q3. Deaths On Which The Inquests Were Concluded Or Adjourned In Year Number Of Cases Where The Inquest Was Either Concluded, Or Adjourned Under Section 16, In England And Wales Over 12 Months","Q3. Deaths On Which The Inquests Were Concluded Or Adjourned In Year Number Of Cases Where The Inquest Was Either Concluded, Or Adjourned Under Section 16, In England And Wales Total",Q3. Deaths On Which The Inquests Were Concluded Or Adjourned In Year Deaths Elsewhere,Q3. Deaths On Which The Inquests Were Concluded Or Adjourned In Year All Cases,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths In England And Wales Up To 6 Months,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths In England And Wales 6 To 12 Months,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths In England And Wales 1 – 2 Years,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths In England And Wales Over 2 Years,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths In England And Wales Total E & W,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths Elsewhere Up To 6 Months,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths Elsewhere 6 To 12 Months,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths Elsewhere 1 – 2 Years,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths Elsewhere Over 2 Years,Q4. Inquests Open Or In Progress At End Of Year Number Of Cases Originating From Deaths Elsewhere Total Elsewhere,Q4. Inquests Open Or In Progress At End Of Year All Cases,Date Of Oldest Case (England And Wales),Date Of Oldest Case (Elsewhere),Date Of Oldest Case (Overall),Average Time To Process Inquests (Wks)
2012,603,South and West Cambridgeshire,257,197,454,90,56,146,347,253,600,639,650,1289,44,13,57,683,663,1346,896,847,1743,134,69,203,1030,916,1946,48,0,497,103,600,101,67,45,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,21,29,19,48,0,0,0,31,20,51,3,2,5,0,0,0,23,22,45,123,74,197,8,3,14,35,62,74,1,3,0,0,3,1,0,0,1,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,4,205,209,0,0,0,22,5,5,0,1591,58,3,1652,91,1743,167,25,3,195,8,203,30,50,55,54,16,205,4,209,62,13,4,0,79,6,1,2,0,9,88,03/10/2011,15/02/2011,15/02/2011,23.96341463
2012,604,ESSEX AND THURROCK,1369,1138,2507,369,156,525,1738,1294,3032,871,1086,1957,5,1,6,876,1087,1963,2240,2224,4464,374,157,531,2614,2381,4995,5,1,2461,571,3032,606,345,48,12,2,0,0,2,0,0,0,1,2,7,5,2,7,0,0,0,54,19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,4,72,98,52,150,0,0,0,68,35,103,56,12,68,0,0,0,35,27,62,384,151,535,6,10,28,121,147,223,0,5,0,0,5,2,0,0,2,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,38,518,556,0,0,0,83,12,12,0,2487,1742,8,4237,228,4465,246,265,16,527,4,531,78,181,92,78,103,532,24,556,153,47,24,11,235,1,0,0,3,4,239,26/11/2009,15/10/2009,15/10/2009,27.54699248
2012,605,HERTFORDSHIRE,706,577,1283,208,93,301,914,670,1584,702,773,1475,62,30,92,764,803,1567,1408,1350,2758,270,123,393,1678,1473,3151,4,0,1550,34,1584,157,203,74,56,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,50,7,57,0,0,0,1,0,1,1,0,1,0,2,2,0,0,0,24,1,25,73,49,122,0,0,0,41,32,73,3,2,5,0,0,0,23,23,46,218,117,335,6,13,20,70,97,129,0,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,347,347,0,0,0,8,7,7,0,2582,59,9,2650,108,2758,329,39,6,374,19,393,16,94,151,65,6,332,15,347,135,18,3,0,156,9,5,1,4,19,175,25/05/2011,27/07/2007,27/07/2007,20.41114458
2012,607,NORFOLK,726,559,1285,249,100,349,975,659,1634,922,980,1902,117,58,175,1039,1038,2077,1648,1539,3187,366,158,524,2014,1697,3711,7,0,1627,7,1634,205,182,31,23,5,0,0,1,0,0,0,0,0,6,1,0,1,0,0,0,43,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,56,100,46,146,0,0,0,80,35,115,1,0,1,0,0,0,58,46,104,334,143,477,8,7,20,96,117,229,0,3,0,0,3,3,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,13,475,488,0,0,0,68,31,31,0,2950,92,5,3047,140,3187,416,96,7,519,5,524,106,116,128,99,35,484,4,488,122,24,15,1,162,2,1,1,3,7,169,15/07/2010,20/04/2009,20/04/2009,21.38429752
2012,609,PETERBOROUGH,128,103,231,72,34,106,200,137,337,328,378,706,6,1,7,334,379,713,456,481,937,78,35,113,534,516,1050,15,0,310,27,337,45,41,36,7,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,16,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,11,9,8,17,0,0,0,10,7,17,4,0,4,0,0,0,8,4,12,56,24,80,2,0,4,22,16,36,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,79,83,0,0,0,0,0,0,0,916,5,1,922,15,937,90,19,2,111,2,113,5,26,31,14,7,83,0,83,36,4,8,4,52,2,0,1,0,3,55,02/05/2006,10/10/2011,02/05/2006,23.27108434
2012,610,SOUTHEND-ON-SEA,283,267,550,92,53,145,375,320,695,244,305,549,8,5,13,252,310,562,527,572,1099,100,58,158,627,630,1257,0,0,644,51,695,216,100,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,2,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,3,12,9,1,10,0,0,0,18,6,24,3,2,5,0,0,0,22,12,34,70,28,98,3,0,2,18,32,43,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,4,5,97,102,0,0,0,0,0,0,0,405,406,2,813,286,1099,70,83,5,158,0,158,2,2,16,33,49,102,0,102,87,53,78,50,268,0,0,0,0,0,268,20/03/2006,n/a,20/03/2006,53.05882353
2012,611,SUFFOLK,502,378,880,161,77,238,663,455,1118,680,802,1482,26,18,44,706,820,1526,1182,1180,2362,187,95,282,1369,1275,2644,5,0,1086,32,1118,277,149,19,20,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,30,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,20,33,13,46,1,0,1,30,13,43,16,12,28,0,0,0,39,40,79,168,86,254,5,4,10,55,82,98,0,7,0,0,7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,1,262,263,0,0,0,29,6,4,0,1747,17,6,1770,592,2362,236,32,6,274,8,282,18,67,98,47,28,258,5,263,73,26,16,12,127,3,1,0,2,6,133,09/12/2006,31/12/2007,09/12/2006,25.34108527
2012,701,City of London,16,4,20,12,6,18,28,10,38,53,30,83,3,0,3,56,30,86,69,34,103,15,6,21,84,40,124,0,0,35,3,38,3,7,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,4,0,0,0,1,0,1,1,2,3,0,0,0,2,0,2,12,6,18,0,0,2,8,6,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,17,19,0,0,0,1,10,4,0,96,1,1,98,5,103,16,4,1,21,0,21,2,3,5,4,5,19,0,19,5,1,0,1,7,0,0,0,0,0,7,02/09/2010,n/a,02/09/2010,35.39473684
2012,702,East London,704,485,1189,277,115,392,981,600,1581,790,889,1679,12,0,12,802,889,1691,1494,1374,2868,289,115,404,1783,1489,3272,25,0,1558,23,1581,62,66,208,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33,9,42,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,7,47,48,24,72,0,0,0,48,27,75,52,9,61,0,0,0,11,15,26,233,92,325,13,5,24,80,90,113,0,12,0,0,12,2,0,0,2,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,0,0,23,3,345,348,0,0,0,0,0,0,0,2129,11,9,2149,719,2868,278,80,42,400,4,404,23,42,115,134,32,346,2,348,132,51,24,18,225,3,1,2,8,14,239,30/05/2006,17/05/2006,17/05/2006,29.70375723
2012,703,Inner North London,491,292,783,316,119,435,807,411,1218,710,589,1299,86,43,129,796,632,1428,1201,881,2082,402,162,564,1603,1043,2646,130,0,1201,17,1218,172,120,505,2,3,1,0,3,0,0,0,0,0,7,3,0,3,0,0,0,28,11,39,0,0,0,0,0,0,13,2,15,15,2,17,0,0,0,23,5,28,62,29,91,0,0,0,110,59,169,73,27,100,0,0,0,22,14,36,349,149,498,14,12,28,149,145,150,0,23,0,0,23,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,33,0,0,33,2,529,531,0,0,0,3,2,2,0,1994,38,10,2042,40,2082,282,119,163,564,0,564,161,188,134,29,19,531,0,531,112,25,9,10,156,0,0,0,0,0,156,23/11/2006,n/a,23/11/2006,13.88323917
2012,704,Inner South London,686,464,1150,363,194,557,1049,658,1707,793,685,1478,19,5,24,812,690,1502,1479,1149,2628,382,199,581,1861,1348,3209,63,0,1676,31,1707,118,76,316,25,3,1,0,2,0,0,0,0,0,6,1,0,1,0,0,0,28,8,36,0,0,0,0,0,0,1,2,3,3,2,5,0,0,0,21,1,22,46,21,67,0,0,0,69,41,110,53,14,67,0,0,0,61,42,103,283,131,414,15,10,21,109,125,134,0,30,0,0,30,3,0,0,3,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,41,9,446,455,0,0,0,5,0,0,0,2176,36,5,2217,411,2628,310,201,68,579,2,581,8,43,247,97,48,443,12,455,257,78,52,51,438,1,1,8,7,17,455,10/05/2006,21/07/2008,10/05/2006,28.57223476
2012,705,Inner West London,449,326,775,257,143,400,706,469,1175,682,607,1289,37,16,53,719,623,1342,1131,933,2064,294,159,453,1425,1092,2517,97,0,1145,30,1175,75,86,302,38,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,31,10,41,0,0,0,0,0,0,8,2,10,4,0,4,0,0,0,12,0,12,60,40,100,0,0,0,89,37,126,31,17,48,0,0,0,42,31,73,278,137,415,10,6,19,99,120,161,0,4,0,0,4,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,6,417,423,0,0,0,1,0,0,0,1969,65,4,2038,26,2064,213,153,78,444,9,453,2,260,66,58,29,415,8,423,125,25,21,2,173,6,0,5,2,13,186,12/08/2010,30/12/2009,30/12/2009,19.51566265
2012,706,North London,579,381,960,254,116,370,833,497,1330,1133,1105,2238,16,6,22,1149,1111,2260,1712,1486,3198,270,122,392,1982,1608,3590,13,2,1300,30,1330,40,63,307,47,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,19,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,16,55,27,82,0,0,0,45,18,63,54,24,78,0,0,0,29,34,63,216,112,328,10,11,18,95,93,101,0,16,0,0,16,2,0,0,2,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,0,0,29,6,351,357,0,0,0,0,0,0,0,1587,15,7,1609,1591,3200,239,109,33,381,11,392,20,67,106,112,43,348,9,357,149,26,16,8,199,6,3,0,0,9,208,30/04/2005,01/06/2012,30/04/2005,29.71264368
2012,707,South London,618,492,1110,185,101,286,803,593,1396,754,881,1635,32,13,45,786,894,1680,1372,1373,2745,217,114,331,1589,1487,3076,9,0,1374,22,1396,72,55,117,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,32,0,0,0,0,0,0,1,1,2,4,1,5,0,0,0,24,4,28,63,40,103,0,0,0,36,29,65,58,31,89,0,0,0,4,4,8,216,116,332,1,7,19,71,111,123,0,13,0,0,13,0,1,0,1,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,1,0,21,0,353,353,0,0,0,0,0,0,0,2691,17,3,2711,34,2745,193,103,28,324,7,331,39,80,97,80,51,347,6,353,75,24,18,18,135,3,1,3,6,13,148,02/09/2008,08/03/2001,08/03/2001,28.08789625
2012,708,West London,543,368,911,323,139,462,866,507,1373,1199,1176,2375,40,23,63,1239,1199,2438,1742,1544,3286,363,162,525,2105,1706,3811,19,2,1335,38,1373,49,99,429,47,2,0,1,0,0,0,0,0,0,3,5,3,8,0,0,0,56,16,72,0,0,0,2,0,2,2,1,3,1,0,1,0,0,0,26,3,29,59,29,88,0,0,0,76,51,127,28,14,42,0,0,0,48,18,66,303,135,438,7,4,25,103,144,155,0,9,0,0,9,2,0,0,2,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,0,0,20,6,452,458,0,0,0,0,1,1,0,2434,22,6,2462,826,3288,294,155,62,511,14,525,27,79,143,148,48,445,13,458,223,47,23,8,301,5,4,0,0,9,310,11/09/2010,26/04/2012,11/09/2010,29.09775281
2012,801,BERKSHIRE,410,254,664,213,95,308,623,349,972,795,735,1530,2,0,2,797,735,1532,1205,989,2194,215,95,310,1420,1084,2504,6,0,940,32,972,138,159,67,20,0,0,0,5,0,0,0,0,0,5,1,0,1,0,0,0,35,11,46,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,19,3,22,71,39,110,0,0,0,28,19,47,27,5,32,0,0,0,4,2,6,187,79,266,3,6,20,63,79,95,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,267,269,0,0,0,11,4,4,0,2005,50,5,2060,134,2194,221,61,19,301,9,310,3,28,186,31,12,260,9,269,102,9,9,2,122,1,0,1,0,2,124,09/04/2009,18/11/2011,09/04/2009,23.08461538
2012,802,BRIGHTON AND HOVE,237,166,403,130,74,204,367,240,607,282,314,596,5,1,6,287,315,602,519,480,999,135,75,210,654,555,1209,24,0,590,17,607,194,131,17,9,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,1,13,5,18,0,0,0,3,2,5,5,3,8,0,0,0,0,0,0,11,2,13,68,54,122,1,0,1,15,9,24,8,5,13,0,0,0,8,9,17,133,89,222,3,0,12,36,41,130,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,220,225,0,0,0,0,0,0,0,837,137,5,979,20,999,89,115,6,210,0,210,10,73,129,9,3,224,1,225,43,5,2,0,50,0,0,0,0,0,50,07/02/2011,n/a,07/02/2011,16.86830357
2012,803,BUCKINGHAMSHIRE,297,260,557,117,46,163,414,306,720,281,361,642,20,11,31,301,372,673,578,621,1199,137,57,194,715,678,1393,1,0,670,50,720,150,75,37,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,55,24,79,0,0,0,16,6,22,15,7,22,0,0,0,6,4,10,135,47,182,3,4,14,43,48,70,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,2,186,188,0,0,0,12,9,9,0,1161,36,0,1197,2,1199,147,35,3,185,9,194,18,40,70,44,5,177,11,188,23,10,4,0,37,4,0,1,2,7,44,17/03/2011,23/02/2010,23/02/2010,21.70056497
2012,804,EAST SUSSEX,409,411,820,264,130,394,673,541,1214,463,531,994,5,5,10,468,536,1004,872,942,1814,269,135,404,1141,1077,2218,4,3,1180,34,1214,194,172,28,19,3,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,52,20,72,0,0,0,0,0,0,6,1,7,0,0,0,0,0,0,19,2,21,53,45,98,0,0,0,82,66,148,21,9,30,0,0,0,10,2,12,243,146,389,0,1,12,62,120,194,0,6,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,4,395,399,0,0,0,5,1,1,0,1618,113,12,1743,74,1817,303,71,23,397,7,404,5,98,155,113,22,393,6,399,83,11,2,1,97,0,1,2,2,5,102,16/02/2010,02/01/2008,02/01/2008,25.26590331
2012,805,Central Hampshire,162,142,304,115,42,157,277,184,461,322,380,702,3,2,5,325,382,707,484,522,1006,118,44,162,602,566,1168,2,0,443,18,461,127,74,10,8,3,0,0,2,0,0,0,0,0,5,1,2,3,0,0,0,17,9,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24,2,26,17,14,31,0,0,0,47,15,62,5,5,10,0,0,0,1,0,1,112,48,160,0,5,5,25,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,158,163,0,0,0,10,9,9,0,968,3,0,971,35,1006,152,5,1,158,4,162,5,36,98,18,1,158,5,163,59,6,5,1,71,1,2,0,1,4,75,10/02/2010,06/07/2010,10/02/2010,19.06329114
2012,806,North East Hampshire,217,198,415,90,40,130,307,238,545,282,362,644,10,4,14,292,366,658,499,560,1059,100,44,144,599,604,1203,1,0,544,1,545,58,103,10,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10,40,15,55,0,0,0,17,12,29,4,4,8,0,0,0,2,0,2,98,43,141,1,2,13,51,38,36,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,5,143,148,0,0,0,6,4,4,0,998,8,0,1006,53,1059,126,10,5,141,3,144,19,103,16,7,0,145,3,148,24,1,0,0,25,0,0,0,0,0,25,06/03/2012,n/a,06/03/2012,10.77241379
2012,807,Portsmouth and South East Hampshire,417,370,787,257,106,363,674,476,1150,796,906,1702,1,1,2,797,907,1704,1213,1276,2489,258,107,365,1471,1383,2854,3,0,1145,5,1150,287,146,21,23,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,26,5,31,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,20,4,24,57,35,92,0,0,0,120,46,166,7,3,10,0,0,0,24,9,33,261,102,363,7,2,7,53,83,211,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,365,365,0,0,0,0,0,0,0,2466,4,1,2471,18,2489,336,21,5,362,3,365,0,1,85,207,64,357,8,365,173,44,10,2,229,1,0,2,0,3,232,24/08/1998,31/10/2011,24/08/1998,40.68487395
2012,808,Southampton and New Forest,317,260,577,103,54,157,420,314,734,735,744,1479,29,12,41,764,756,1520,1052,1004,2056,132,66,198,1184,1070,2254,39,0,686,48,734,245,131,30,25,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,22,9,31,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,26,3,29,34,9,43,0,0,0,34,17,51,4,3,7,0,0,0,19,7,26,143,50,193,7,2,12,44,54,74,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,193,196,0,0,0,0,0,0,0,1975,46,14,2035,21,2056,151,39,4,194,4,198,15,47,65,44,21,192,4,196,64,9,7,2,82,2,0,1,1,4,86,25/05/2010,28/04/2010,28/04/2010,26.27864583
